image_name,damage,occlusion,crop
Co Rd 182/img/392_31.561370_-97.973929.png,0,1,0
Co Rd 182/img/393_31.561516_-97.973807.png,0,0,0
Co Rd 182/img/394_31.561672_-97.973702.png,0,1,0
Co Rd 182/img/395_31.561824_-97.973589.png,0,1,0
Co Rd 182/img/396_31.561967_-97.973461.png,0,1,0
Co Rd 182/img/397_31.562088_-97.973305.png,0,1,0
Co Rd 182/img/398_31.562208_-97.973147.png,1,1,0
Co Rd 182/img/399_31.562316_-97.972979.png,1,1,0
Co Rd 182/img/400_31.562425_-97.972810.png,0,0,0
Co Rd 182/img/401_31.562526_-97.972636.png,0,0,0
Co Rd 182/img/402_31.562610_-97.972450.png,1,1,0
Co Rd 182/img/403_31.562692_-97.972263.png,1,0,0
Co Rd 182/img/404_31.562666_-97.972063.png,0,0,0
Co Rd 182/img/405_31.562633_-97.971856.png,0,0,0
Co Rd 182/img/406_31.562615_-97.971647.png,0,0,0
Co Rd 182/img/407_31.562598_-97.971437.png,0,0,0
Co Rd 182/img/408_31.562580_-97.971227.png,1,0,0
Co Rd 182/img/409_31.562561_-97.971018.png,0,1,0
Co Rd 182/img/410_31.562539_-97.970809.png,0,0,0
Co Rd 182/img/411_31.562517_-97.970599.png,0,0,0
Co Rd 182/img/412_31.562494_-97.970390.png,0,0,0
Co Rd 182/img/413_31.562469_-97.970182.png,0,0,0
Co Rd 182/img/414_31.562431_-97.969976.png,1,0,0
Co Rd 182/img/415_31.562393_-97.969770.png,0,0,0
Co Rd 182/img/416_31.562354_-97.969564.png,1,0,0
Co Rd 182/img/417_31.562331_-97.969356.png,1,0,0
Co Rd 182/img/418_31.562361_-97.969150.png,1,0,0
Co Rd 182/img/419_31.562436_-97.968958.png,1,0,0
Co Rd 182/img/420_31.562523_-97.968777.png,1,1,0
Co Rd 182/img/421_31.562603_-97.968588.png,0,1,0
Co Rd 182/img/422_31.562682_-97.968398.png,1,0,0
Co Rd 182/img/423_31.562762_-97.968209.png,1,0,0
Co Rd 182/img/424_31.562839_-97.968019.png,0,0,0
Co Rd 182/img/425_31.562876_-97.967813.png,1,0,0
Co Rd 182/img/426_31.562903_-97.967605.png,1,1,0
Co Rd 182/img/427_31.562931_-97.967397.png,1,1,0
Co Rd 182/img/428_31.562958_-97.967189.png,1,0,0
Co Rd 182/img/429_31.562991_-97.966982.png,1,0,0
Co Rd 182/img/430_31.563045_-97.966780.png,1,0,0
Co Rd 182/img/431_31.563108_-97.966584.png,0,0,0
Co Rd 182/img/432_31.563178_-97.966389.png,1,0,0
Co Rd 182/img/433_31.563253_-97.966197.png,1,0,0
Co Rd 182/img/434_31.563328_-97.966006.png,1,0,0
Co Rd 182/img/435_31.563404_-97.965815.png,1,0,0
Co Rd 182/img/436_31.563479_-97.965623.png,1,0,0
Co Rd 182/img/437_31.563555_-97.965432.png,1,0,0
Co Rd 182/img/438_31.563630_-97.965240.png,1,0,0
Co Rd 182/img/439_31.563706_-97.965049.png,1,0,0
Co Rd 182/img/440_31.563781_-97.964858.png,1,0,0
Co Rd 182/img/441_31.563857_-97.964666.png,0,0,0
Co Rd 182/img/442_31.563932_-97.964475.png,0,0,0
Co Rd 182/img/443_31.564005_-97.964282.png,1,0,0
Co Rd 182/img/444_31.564077_-97.964089.png,1,0,0
Co Rd 182/img/445_31.564151_-97.963897.png,0,0,0
Co Rd 182/img/446_31.564225_-97.963704.png,0,0,0
Co Rd 182/img/447_31.564299_-97.963512.png,0,0,0
Co Rd 182/img/448_31.564373_-97.963320.png,0,0,0
Co Rd 182/img/449_31.564448_-97.963128.png,0,0,0
Co Rd 182/img/450_31.564513_-97.962932.png,0,1,0
Co Rd 182/img/451_31.564563_-97.962730.png,0,1,0
Co Rd 182/img/452_31.564614_-97.962528.png,0,1,0
Co Rd 182/img/453_31.564639_-97.962430.png,0,1,0
Co Rd 127/img/000_31.400428_-97.811631.png,0,0,0
Co Rd 127/img/001_31.400538_-97.811797.png,0,1,0
Co Rd 127/img/002_31.400620_-97.811984.png,1,0,0
Co Rd 127/img/003_31.400692_-97.812177.png,0,1,0
Co Rd 127/img/004_31.400757_-97.812373.png,0,1,0
Co Rd 127/img/005_31.400818_-97.812571.png,0,1,0
Co Rd 127/img/006_31.400880_-97.812769.png,0,1,0
Co Rd 127/img/007_31.400941_-97.812967.png,0,1,0
Co Rd 127/img/008_31.401000_-97.813165.png,0,1,0
Co Rd 127/img/009_31.401058_-97.813365.png,0,1,0
Co Rd 127/img/010_31.401116_-97.813564.png,0,1,0
Co Rd 127/img/011_31.401174_-97.813763.png,0,1,0
Co Rd 127/img/012_31.401231_-97.813962.png,0,1,0
Co Rd 127/img/013_31.401294_-97.814160.png,0,1,0
Co Rd 127/img/014_31.401357_-97.814357.png,0,1,0
Co Rd 127/img/015_31.401420_-97.814554.png,0,1,0
Co Rd 127/img/016_31.401482_-97.814751.png,0,1,0
Co Rd 127/img/017_31.401541_-97.814950.png,0,1,0
Co Rd 127/img/018_31.401600_-97.815149.png,0,1,0
Co Rd 127/img/019_31.401659_-97.815348.png,0,0,0
Co Rd 127/img/020_31.401718_-97.815547.png,1,0,0
Co Rd 127/img/021_31.401776_-97.815746.png,0,1,0
Co Rd 127/img/022_31.401835_-97.815944.png,0,0,0
Co Rd 127/img/023_31.401894_-97.816143.png,0,0,0
Co Rd 127/img/024_31.401953_-97.816342.png,0,0,0
Co Rd 127/img/025_31.402012_-97.816541.png,1,0,0
Co Rd 127/img/026_31.402071_-97.816740.png,0,0,0
Co Rd 127/img/027_31.402130_-97.816939.png,1,0,0
Co Rd 127/img/028_31.402189_-97.817137.png,1,0,0
Co Rd 127/img/029_31.402248_-97.817336.png,1,0,0
Co Rd 127/img/030_31.402306_-97.817535.png,0,1,0
Co Rd 127/img/031_31.402365_-97.817734.png,1,1,0
Co Rd 127/img/032_31.402424_-97.817933.png,0,1,0
Co Rd 127/img/033_31.402483_-97.818132.png,0,1,0
Co Rd 127/img/034_31.402542_-97.818330.png,0,0,0
Co Rd 127/img/035_31.402601_-97.818529.png,0,0,0
Co Rd 127/img/036_31.402660_-97.818728.png,0,0,0
Co Rd 127/img/037_31.402719_-97.818927.png,0,1,0
Co Rd 127/img/038_31.402778_-97.819126.png,0,1,0
Co Rd 127/img/039_31.402837_-97.819324.png,0,1,0
Co Rd 127/img/040_31.402896_-97.819523.png,0,1,0
Co Rd 127/img/041_31.402955_-97.819722.png,0,1,0
Co Rd 127/img/042_31.403014_-97.819921.png,0,0,0
Co Rd 127/img/043_31.403073_-97.820120.png,0,1,0
Co Rd 127/img/044_31.403132_-97.820318.png,0,1,0
Co Rd 127/img/045_31.403190_-97.820517.png,0,1,0
Co Rd 127/img/046_31.403249_-97.820716.png,0,0,0
Co Rd 127/img/047_31.403307_-97.820915.png,0,1,0
Co Rd 127/img/048_31.403366_-97.821114.png,0,1,0
Co Rd 127/img/049_31.403425_-97.821313.png,0,1,0
Co Rd 127/img/050_31.403483_-97.821512.png,1,1,0
Co Rd 127/img/051_31.403542_-97.821711.png,0,1,0
Co Rd 127/img/052_31.403600_-97.821910.png,0,1,0
Co Rd 127/img/053_31.403659_-97.822109.png,0,1,0
Co Rd 127/img/054_31.403717_-97.822308.png,0,1,0
Co Rd 127/img/055_31.403776_-97.822507.png,0,1,0
Co Rd 127/img/056_31.403834_-97.822706.png,0,1,0
Co Rd 127/img/057_31.403893_-97.822905.png,0,1,0
Co Rd 127/img/058_31.403951_-97.823104.png,1,1,0
Co Rd 127/img/059_31.404010_-97.823303.png,1,1,0
Co Rd 127/img/060_31.404069_-97.823502.png,1,1,0
Co Rd 127/img/061_31.404128_-97.823701.png,1,1,0
Co Rd 127/img/062_31.404186_-97.823900.png,1,1,0
Co Rd 127/img/063_31.404244_-97.824099.png,0,1,0
Co Rd 127/img/064_31.404303_-97.824298.png,0,1,0
Co Rd 127/img/065_31.404362_-97.824497.png,0,1,0
Co Rd 127/img/066_31.404421_-97.824695.png,0,1,0
Co Rd 127/img/067_31.404480_-97.824894.png,1,1,0
Co Rd 127/img/068_31.404538_-97.825093.png,1,1,0
Co Rd 127/img/069_31.404597_-97.825292.png,1,1,0
Co Rd 127/img/070_31.404656_-97.825491.png,1,1,0
Co Rd 127/img/071_31.404714_-97.825690.png,1,1,0
Co Rd 127/img/072_31.404773_-97.825889.png,1,1,0
Co Rd 127/img/073_31.404832_-97.826088.png,1,1,0
Co Rd 127/img/074_31.404891_-97.826287.png,1,1,0
Co Rd 127/img/075_31.404950_-97.826486.png,1,1,0
Co Rd 127/img/076_31.405008_-97.826684.png,1,1,0
Co Rd 127/img/077_31.405067_-97.826883.png,1,0,0
Co Rd 127/img/078_31.405126_-97.827082.png,1,0,0
Co Rd 127/img/079_31.405185_-97.827281.png,1,0,0
Co Rd 127/img/080_31.405243_-97.827480.png,1,0,0
Co Rd 127/img/081_31.405302_-97.827679.png,1,0,0
Co Rd 127/img/082_31.405360_-97.827878.png,1,0,0
Co Rd 127/img/083_31.405418_-97.828078.png,1,1,0
Co Rd 127/img/084_31.405475_-97.828277.png,1,0,0
Co Rd 127/img/085_31.405535_-97.828475.png,1,0,0
Co Rd 127/img/086_31.405599_-97.828672.png,1,0,0
Co Rd 127/img/087_31.405663_-97.828869.png,1,0,0
Co Rd 127/img/088_31.405726_-97.829066.png,1,0,0
Co Rd 127/img/089_31.405787_-97.829264.png,1,1,0
Co Rd 127/img/090_31.405844_-97.829463.png,1,1,0
Co Rd 127/img/091_31.405900_-97.829663.png,0,1,0
Co Rd 127/img/092_31.405957_-97.829863.png,1,1,0
Co Rd 127/img/093_31.406013_-97.830063.png,0,1,0
Co Rd 127/img/094_31.406074_-97.830261.png,1,1,0
Co Rd 127/img/095_31.406136_-97.830458.png,0,0,0
Co Rd 127/img/096_31.406198_-97.830656.png,0,0,0
Co Rd 127/img/097_31.406256_-97.830855.png,0,0,0
Co Rd 127/img/098_31.406313_-97.831055.png,0,1,0
Co Rd 127/img/099_31.406370_-97.831254.png,0,0,0
Co Rd 127/img/100_31.406427_-97.831454.png,0,0,0
Co Rd 127/img/101_31.406485_-97.831653.png,0,0,0
Co Rd 127/img/102_31.406542_-97.831853.png,0,0,0
Co Rd 127/img/103_31.406599_-97.832052.png,0,0,0
Co Rd 127/img/104_31.406656_-97.832252.png,0,0,0
Co Rd 127/img/105_31.406713_-97.832452.png,0,0,0
Co Rd 127/img/106_31.406770_-97.832651.png,1,0,0
Co Rd 127/img/107_31.406827_-97.832851.png,0,0,0
Co Rd 127/img/108_31.406884_-97.833050.png,0,0,0
Co Rd 127/img/109_31.406941_-97.833250.png,1,0,0
Co Rd 127/img/110_31.406999_-97.833449.png,1,0,0
Co Rd 127/img/111_31.407085_-97.833633.png,0,0,0
Co Rd 127/img/112_31.407212_-97.833783.png,0,0,0
Co Rd 127/img/113_31.407345_-97.833924.png,0,0,0
Co Rd 127/img/114_31.407480_-97.834064.png,0,0,0
Co Rd 127/img/115_31.407614_-97.834204.png,0,0,0
Co Rd 127/img/116_31.407737_-97.834357.png,1,0,0
Co Rd 127/img/117_31.407812_-97.834547.png,0,0,0
Co Rd 127/img/118_31.407868_-97.834747.png,0,0,0
Co Rd 127/img/119_31.407924_-97.834947.png,1,0,0
Co Rd 127/img/120_31.407980_-97.835147.png,0,1,0
Co Rd 127/img/121_31.408037_-97.835347.png,0,0,0
Co Rd 127/img/122_31.408093_-97.835547.png,0,0,0
Co Rd 127/img/123_31.408149_-97.835747.png,0,0,0
Co Rd 127/img/124_31.408205_-97.835946.png,0,0,0
Co Rd 127/img/125_31.408261_-97.836146.png,0,0,0
Co Rd 127/img/126_31.408317_-97.836346.png,0,0,0
Co Rd 127/img/127_31.408373_-97.836546.png,0,0,0
Co Rd 127/img/128_31.408429_-97.836746.png,0,1,0
Co Rd 127/img/129_31.408485_-97.836946.png,0,0,0
Co Rd 127/img/130_31.408541_-97.837146.png,0,0,0
Co Rd 127/img/131_31.408597_-97.837346.png,0,0,0
Co Rd 127/img/132_31.408653_-97.837546.png,0,0,0
Co Rd 127/img/133_31.408709_-97.837746.png,0,0,0
Co Rd 127/img/134_31.408765_-97.837946.png,0,0,0
Co Rd 127/img/135_31.408821_-97.838146.png,0,0,0
Co Rd 127/img/136_31.408878_-97.838346.png,0,0,0
Co Rd 127/img/137_31.408936_-97.838545.png,0,0,0
Co Rd 127/img/138_31.408994_-97.838744.png,0,0,0
Co Rd 127/img/139_31.409052_-97.838943.png,0,0,0
Co Rd 127/img/140_31.409110_-97.839142.png,0,0,0
Co Rd 127/img/141_31.409169_-97.839341.png,0,0,0
Co Rd 127/img/142_31.409227_-97.839541.png,0,0,0
Co Rd 127/img/143_31.409285_-97.839740.png,0,0,0
Co Rd 127/img/144_31.409342_-97.839939.png,0,0,0
Co Rd 127/img/145_31.409399_-97.840139.png,0,0,0
Co Rd 127/img/146_31.409456_-97.840339.png,0,0,0
Co Rd 127/img/147_31.409512_-97.840538.png,0,0,0
Co Rd 127/img/148_31.409569_-97.840738.png,0,0,0
Co Rd 127/img/149_31.409626_-97.840938.png,0,0,0
Co Rd 127/img/150_31.409682_-97.841138.png,0,0,0
Co Rd 127/img/151_31.409739_-97.841337.png,0,0,0
Co Rd 127/img/152_31.409796_-97.841537.png,0,0,0
Co Rd 127/img/153_31.409852_-97.841737.png,0,0,0
Co Rd 127/img/154_31.409892_-97.841941.png,0,0,0
Co Rd 127/img/155_31.409894_-97.842150.png,0,0,0
Co Rd 127/img/156_31.409861_-97.842357.png,0,0,0
Co Rd 127/img/157_31.409793_-97.842551.png,0,0,0
Co Rd 127/img/158_31.409699_-97.842730.png,0,0,0
Co Rd 127/img/159_31.409578_-97.842886.png,0,0,0
Co Rd 127/img/160_31.409442_-97.843024.png,0,0,0
Co Rd 127/img/161_31.409294_-97.843144.png,0,0,0
Co Rd 127/img/162_31.409133_-97.843238.png,0,0,0
Co Rd 127/img/163_31.408970_-97.843329.png,0,0,0
Co Rd 127/img/164_31.408816_-97.843436.png,0,0,0
Co Rd 127/img/165_31.408687_-97.843582.png,0,0,0
Co Rd 127/img/166_31.408590_-97.843758.png,0,0,0
Co Rd 127/img/167_31.408556_-97.843964.png,0,0,0
Co Rd 127/img/168_31.408597_-97.844168.png,0,0,0
Co Rd 127/img/169_31.408658_-97.844366.png,0,0,0
Co Rd 127/img/170_31.408719_-97.844564.png,0,0,0
Co Rd 127/img/171_31.408780_-97.844762.png,0,0,0
Co Rd 127/img/172_31.408841_-97.844960.png,0,0,0
Co Rd 127/img/173_31.408903_-97.845157.png,0,0,0
Co Rd 127/img/174_31.408964_-97.845355.png,0,0,0
Co Rd 127/img/175_31.409023_-97.845554.png,0,0,0
Co Rd 127/img/176_31.409082_-97.845753.png,0,0,0
Co Rd 127/img/177_31.409141_-97.845952.png,1,0,0
Co Rd 127/img/178_31.409199_-97.846151.png,0,0,0
Co Rd 127/img/179_31.409258_-97.846350.png,0,0,0
Co Rd 127/img/180_31.409317_-97.846549.png,0,0,0
Co Rd 127/img/181_31.409375_-97.846748.png,1,0,0
Co Rd 127/img/182_31.409434_-97.846946.png,0,0,0
Co Rd 127/img/183_31.409493_-97.847145.png,0,0,0
Co Rd 127/img/184_31.409552_-97.847344.png,0,0,1
Co Rd 127/img/185_31.409610_-97.847543.png,0,0,0
Co Rd 127/img/186_31.409669_-97.847742.png,0,0,0
Co Rd 127/img/187_31.409728_-97.847941.png,0,0,0
Co Rd 127/img/188_31.409786_-97.848140.png,0,0,0
Co Rd 127/img/189_31.409845_-97.848339.png,0,0,0
Co Rd 127/img/190_31.409904_-97.848538.png,0,0,0
Co Rd 127/img/191_31.409963_-97.848737.png,0,0,0
Co Rd 127/img/192_31.410021_-97.848936.png,0,0,0
Co Rd 127/img/193_31.410080_-97.849135.png,0,0,0
Co Rd 127/img/194_31.410139_-97.849334.png,0,0,0
Co Rd 127/img/195_31.410197_-97.849532.png,0,0,0
Co Rd 127/img/196_31.410256_-97.849731.png,0,0,0
Co Rd 127/img/197_31.410315_-97.849930.png,0,0,0
Co Rd 127/img/198_31.410374_-97.850129.png,0,0,0
Co Rd 127/img/199_31.410432_-97.850328.png,0,0,0
Co Rd 127/img/200_31.410491_-97.850527.png,0,0,0
Co Rd 127/img/201_31.410550_-97.850726.png,1,0,0
Co Rd 127/img/202_31.410608_-97.850925.png,1,0,0
Co Rd 127/img/203_31.410667_-97.851124.png,0,0,0
Co Rd 127/img/204_31.410726_-97.851323.png,0,0,0
Co Rd 127/img/205_31.410785_-97.851521.png,0,0,0
Co Rd 127/img/206_31.410845_-97.851720.png,0,0,0
Co Rd 127/img/207_31.410904_-97.851919.png,0,0,0
Co Rd 127/img/208_31.410964_-97.852117.png,0,0,0
Co Rd 127/img/209_31.411024_-97.852316.png,0,0,0
Co Rd 127/img/210_31.411083_-97.852514.png,0,0,0
Co Rd 127/img/211_31.411143_-97.852713.png,0,0,0
Co Rd 127/img/212_31.411203_-97.852911.png,0,0,0
Co Rd 127/img/213_31.411262_-97.853110.png,0,0,0
Co Rd 127/img/214_31.411322_-97.853308.png,0,0,0
Co Rd 127/img/215_31.411381_-97.853507.png,0,0,0
Co Rd 127/img/216_31.411441_-97.853706.png,0,0,0
Co Rd 127/img/217_31.411501_-97.853904.png,0,0,0
Co Rd 127/img/218_31.411560_-97.854103.png,0,0,0
Co Rd 127/img/219_31.411620_-97.854301.png,0,0,0
Co Rd 127/img/220_31.411680_-97.854500.png,0,0,0
Co Rd 127/img/221_31.411739_-97.854698.png,0,0,0
Co Rd 127/img/222_31.411799_-97.854897.png,0,0,0
Co Rd 127/img/223_31.411858_-97.855096.png,1,0,0
Co Rd 127/img/224_31.411916_-97.855295.png,1,0,0
Co Rd 127/img/225_31.411974_-97.855494.png,1,0,0
Co Rd 127/img/226_31.412037_-97.855691.png,1,0,0
Co Rd 127/img/227_31.412099_-97.855889.png,1,0,0
Co Rd 127/img/228_31.412147_-97.856091.png,1,0,0
Co Rd 127/img/229_31.412196_-97.856294.png,1,0,0
Co Rd 127/img/230_31.412244_-97.856497.png,1,0,0
Co Rd 127/img/231_31.412292_-97.856699.png,0,0,0
Co Rd 127/img/232_31.412341_-97.856902.png,1,0,0
Co Rd 127/img/233_31.412396_-97.857102.png,1,0,0
Co Rd 127/img/234_31.412454_-97.857301.png,0,0,0
Co Rd 127/img/235_31.412511_-97.857501.png,0,0,0
Co Rd 127/img/236_31.412569_-97.857700.png,0,0,0
Co Rd 127/img/237_31.412627_-97.857900.png,0,0,0
Co Rd 127/img/238_31.412684_-97.858099.png,0,0,0
Co Rd 127/img/239_31.412742_-97.858298.png,0,0,0
Co Rd 127/img/240_31.412798_-97.858498.png,0,0,0
Co Rd 127/img/241_31.412854_-97.858698.png,0,0,0
Co Rd 127/img/242_31.412910_-97.858898.png,0,0,0
Co Rd 127/img/243_31.412966_-97.859098.png,1,0,0
Co Rd 127/img/244_31.413021_-97.859299.png,1,0,0
Co Rd 127/img/245_31.413077_-97.859499.png,1,0,0
Co Rd 127/img/246_31.413133_-97.859699.png,0,0,0
Co Rd 127/img/247_31.413189_-97.859898.png,1,0,0
Co Rd 127/img/248_31.413247_-97.860098.png,1,0,0
Co Rd 127/img/249_31.413304_-97.860297.png,0,0,0
Co Rd 127/img/250_31.413361_-97.860497.png,0,0,0
Co Rd 127/img/251_31.413419_-97.860696.png,0,0,0
Co Rd 127/img/252_31.413476_-97.860896.png,1,0,0
Co Rd 127/img/253_31.413533_-97.861095.png,0,0,0
Co Rd 127/img/254_31.413591_-97.861295.png,0,0,0
Co Rd 127/img/255_31.413648_-97.861494.png,0,0,0
Co Rd 127/img/256_31.413705_-97.861694.png,0,0,0
Co Rd 127/img/257_31.413763_-97.861893.png,0,0,0
Co Rd 127/img/258_31.413820_-97.862093.png,0,0,0
Co Rd 127/img/259_31.413877_-97.862292.png,0,0,0
Co Rd 127/img/260_31.413935_-97.862492.png,0,0,0
Co Rd 127/img/261_31.413992_-97.862691.png,0,0,0
Co Rd 127/img/262_31.414049_-97.862891.png,0,0,0
Co Rd 127/img/263_31.414107_-97.863090.png,1,0,0
Co Rd 127/img/264_31.414164_-97.863290.png,0,0,0
Co Rd 127/img/265_31.414221_-97.863489.png,1,0,0
Co Rd 127/img/266_31.414279_-97.863689.png,1,0,0
Co Rd 127/img/267_31.414336_-97.863888.png,1,0,0
Co Rd 127/img/268_31.414393_-97.864088.png,0,0,0
Co Rd 127/img/269_31.414451_-97.864287.png,1,0,0
Co Rd 127/img/270_31.414508_-97.864486.png,1,0,0
Co Rd 127/img/271_31.414565_-97.864686.png,0,0,0
Co Rd 127/img/272_31.414623_-97.864885.png,1,0,0
Co Rd 127/img/273_31.414680_-97.865085.png,0,0,0
Co Rd 127/img/274_31.414737_-97.865284.png,0,0,0
Co Rd 127/img/275_31.414795_-97.865484.png,0,0,0
Co Rd 127/img/276_31.414852_-97.865683.png,0,0,0
Co Rd 127/img/277_31.414909_-97.865883.png,1,0,0
Co Rd 127/img/278_31.414966_-97.866082.png,1,0,0
Co Rd 127/img/279_31.415024_-97.866282.png,0,0,0
Co Rd 127/img/280_31.415081_-97.866481.png,1,0,0
Co Rd 127/img/281_31.415140_-97.866680.png,0,0,0
Co Rd 127/img/282_31.415198_-97.866879.png,0,0,0
Co Rd 127/img/283_31.415257_-97.867078.png,1,0,0
Co Rd 127/img/284_31.415315_-97.867277.png,1,0,0
Co Rd 127/img/285_31.415374_-97.867476.png,1,0,0
Co Rd 127/img/286_31.415432_-97.867676.png,0,0,0
Co Rd 127/img/287_31.415491_-97.867875.png,0,0,0
Co Rd 127/img/288_31.415549_-97.868074.png,1,0,0
Co Rd 127/img/289_31.415607_-97.868273.png,1,0,0
Co Rd 127/img/290_31.415666_-97.868472.png,1,0,0
Co Rd 127/img/291_31.415724_-97.868671.png,1,0,0
Co Rd 127/img/292_31.415783_-97.868870.png,1,0,0
Co Rd 127/img/293_31.415841_-97.869069.png,1,0,1
Co Rd 127/img/294_31.415899_-97.869268.png,1,0,0
Co Rd 127/img/295_31.415958_-97.869467.png,1,0,0
Co Rd 127/img/296_31.416016_-97.869666.png,1,0,0
Co Rd 127/img/297_31.416075_-97.869865.png,0,0,0
Co Rd 127/img/298_31.416133_-97.870064.png,1,0,0
Co Rd 127/img/299_31.416192_-97.870263.png,1,0,0
Co Rd 127/img/300_31.416250_-97.870462.png,1,0,0
Co Rd 127/img/301_31.416307_-97.870662.png,1,0,0
Co Rd 127/img/302_31.416365_-97.870861.png,1,0,0
Co Rd 127/img/303_31.416422_-97.871061.png,1,0,0
Co Rd 127/img/304_31.416480_-97.871260.png,1,0,0
Co Rd 127/img/305_31.416537_-97.871459.png,1,0,0
Co Rd 127/img/306_31.416595_-97.871659.png,1,0,0
Co Rd 127/img/307_31.416652_-97.871858.png,0,0,0
Co Rd 127/img/308_31.416710_-97.872058.png,0,0,0
Co Rd 127/img/309_31.416767_-97.872257.png,0,0,0
Co Rd 127/img/310_31.416825_-97.872457.png,1,0,0
Co Rd 127/img/311_31.416882_-97.872656.png,1,0,0
Co Rd 127/img/312_31.416940_-97.872855.png,0,0,0
Co Rd 127/img/313_31.416997_-97.873055.png,0,0,0
Co Rd 127/img/314_31.417055_-97.873254.png,1,0,0
Co Rd 127/img/315_31.417112_-97.873454.png,0,0,0
Co Rd 127/img/316_31.417170_-97.873653.png,0,0,0
Co Rd 127/img/317_31.417227_-97.873852.png,0,0,0
Co Rd 127/img/318_31.417285_-97.874052.png,0,0,0
Co Rd 127/img/319_31.417340_-97.874252.png,1,0,0
Co Rd 127/img/320_31.417394_-97.874453.png,1,0,0
Co Rd 127/img/321_31.417444_-97.874655.png,1,0,0
Co Rd 127/img/322_31.417492_-97.874858.png,0,0,0
Co Rd 127/img/323_31.417542_-97.875060.png,0,0,0
Co Rd 127/img/324_31.417601_-97.875259.png,0,0,0
Co Rd 127/img/325_31.417659_-97.875458.png,0,0,0
Co Rd 127/img/326_31.417717_-97.875657.png,1,0,0
Co Rd 127/img/327_31.417775_-97.875856.png,1,0,0
Co Rd 127/img/328_31.417833_-97.876056.png,1,0,0
Co Rd 127/img/329_31.417891_-97.876255.png,0,0,0
Co Rd 127/img/330_31.417948_-97.876454.png,0,0,0
Co Rd 127/img/331_31.418005_-97.876654.png,0,0,0
Co Rd 127/img/332_31.418062_-97.876854.png,0,0,0
Co Rd 127/img/333_31.418119_-97.877053.png,0,0,0
Co Rd 127/img/334_31.418176_-97.877253.png,0,0,0
Co Rd 127/img/335_31.418232_-97.877453.png,0,0,0
Co Rd 127/img/336_31.418289_-97.877652.png,0,0,0
Co Rd 127/img/337_31.418346_-97.877852.png,0,0,0
Co Rd 127/img/338_31.418403_-97.878052.png,0,0,0
Co Rd 127/img/339_31.418460_-97.878252.png,0,0,0
Co Rd 127/img/340_31.418516_-97.878451.png,0,0,0
Co Rd 127/img/341_31.418573_-97.878651.png,0,0,0
Co Rd 127/img/342_31.418630_-97.878851.png,0,0,0
Co Rd 127/img/343_31.418687_-97.879050.png,1,0,0
Co Rd 127/img/344_31.418744_-97.879250.png,0,0,0
Co Rd 127/img/345_31.418801_-97.879449.png,0,1,0
Co Rd 127/img/346_31.418861_-97.879648.png,0,1,0
Co Rd 127/img/347_31.418920_-97.879847.png,0,0,0
Co Rd 127/img/348_31.418979_-97.880045.png,0,0,0
Co Rd 127/img/349_31.419037_-97.880245.png,0,0,0
Co Rd 127/img/350_31.419082_-97.880448.png,0,0,0
Co Rd 127/img/351_31.419101_-97.880657.png,1,0,0
Co Rd 127/img/352_31.419108_-97.880868.png,1,0,0
Co Rd 127/img/353_31.419124_-97.881077.png,1,0,0
Co Rd 127/img/354_31.419153_-97.881284.png,1,0,0
Co Rd 127/img/355_31.419202_-97.881487.png,1,0,0
Co Rd 127/img/356_31.419260_-97.881686.png,0,0,0
Co Rd 127/img/357_31.419318_-97.881885.png,1,0,0
Co Rd 127/img/358_31.419376_-97.882085.png,1,0,0
Co Rd 127/img/359_31.419434_-97.882284.png,0,0,0
Co Rd 127/img/360_31.419490_-97.882484.png,1,0,0
Co Rd 127/img/361_31.419546_-97.882684.png,0,0,0
Co Rd 127/img/362_31.419603_-97.882883.png,0,0,0
Co Rd 127/img/363_31.419659_-97.883083.png,0,0,0
Co Rd 127/img/364_31.419716_-97.883283.png,0,0,0
Co Rd 127/img/365_31.419772_-97.883483.png,0,0,0
Co Rd 127/img/366_31.419829_-97.883683.png,0,0,0
Co Rd 127/img/367_31.419885_-97.883883.png,0,0,0
Co Rd 127/img/368_31.419942_-97.884082.png,0,0,0
Co Rd 127/img/369_31.419998_-97.884282.png,0,0,0
Co Rd 127/img/370_31.420055_-97.884482.png,1,0,0
Co Rd 127/img/371_31.420113_-97.884681.png,0,0,0
Co Rd 127/img/372_31.420171_-97.884880.png,0,0,0
Co Rd 127/img/373_31.420229_-97.885080.png,0,0,0
Co Rd 127/img/374_31.420287_-97.885279.png,0,0,0
Co Rd 127/img/375_31.420345_-97.885478.png,0,0,0
Co Rd 127/img/376_31.420401_-97.885678.png,0,0,0
Co Rd 127/img/377_31.420455_-97.885879.png,0,0,0
Co Rd 127/img/378_31.420510_-97.886079.png,0,0,0
Co Rd 127/img/379_31.420564_-97.886280.png,0,0,0
Co Rd 127/img/380_31.420619_-97.886480.png,1,0,0
Co Rd 127/img/381_31.420673_-97.886681.png,1,0,0
Co Rd 127/img/382_31.420728_-97.886882.png,1,0,0
Co Rd 127/img/383_31.420782_-97.887082.png,0,0,0
Co Rd 127/img/384_31.420837_-97.887283.png,1,0,0
Co Rd 127/img/385_31.420891_-97.887483.png,0,0,0
Co Rd 127/img/386_31.420946_-97.887684.png,0,0,0
Co Rd 127/img/387_31.421000_-97.887884.png,0,0,0
Co Rd 127/img/388_31.421055_-97.888085.png,1,0,0
